ts_code,end_date,ann_date,roe_yearly,roa,grossprofit_margin,netprofit_margin,debt_ratio,revenue_yoy,netprofit_yoy,op_yoy,eps,bps,total_assets,total_liab,current_assets,current_liab,operating_cf
000591.SZ,20250331,20250430,4.896,1.0016,44.7856,22.3995,,,-17.6231,-16.0548,0.0737,6.0633,,,,,
000591.SZ,20241231,20250424,5.2808,4.4138,45.8557,20.3252,,,-22.3777,-19.2391,0.3132,5.987,,,,,
000591.SZ,20240930,20241030,7.3739,4.1651,48.4438,27.0821,,,-10.9475,-9.4234,0.33,6.062,,,,,
000591.SZ,20240930,20241030,7.3739,4.1651,48.4438,27.0821,,,-10.9475,-9.4234,0.33,6.062,,,,,
000591.SZ,20240630,20240828,7.0508,2.6809,45.2898,25.1296,,,-9.3728,-6.8995,0.2082,5.9385,,,,,
000591.SZ,20240331,20240427,6.0608,1.1954,43.9418,24.8712,,,-9.833,-8.0242,0.0897,5.9653,,,,,
000591.SZ,20231231,20240413,7.0503,5.4038,34.4204,16.5553,,,13.7531,14.1457,0.4038,5.8726,,,,,
000591.SZ,20230930,20231028,8.6595,4.7238,40.7311,22.5103,,,24.4444,24.1682,0.3708,5.8356,,,,,
000591.SZ,20230630,20230826,8.1538,3.033,40.5506,22.2964,,,15.4618,17.2086,0.2299,5.693,,,,,
000591.SZ,20230630,20230826,8.1538,3.033,40.5506,22.2964,,,15.4618,17.2086,0.2299,5.693,,,,,
000591.SZ,20230331,20230427,7.0604,1.3385,40.4711,22.7957,,,48.3932,45.7786,0.0995,5.6904,,,,,
000591.SZ,20230331,20230427,7.0604,1.3385,40.4711,22.7957,,,48.3932,45.7786,0.0995,5.6904,,,,,
000592.SZ,20251231,20260425,-6.1727,-5.7435,6.9049,-15.5679,,,3.286,-849.5326,-0.0597,0.9182,,,,,
000592.SZ,20251231,20260425,-6.1727,-5.7435,6.9049,-15.5679,,,3.286,-849.5326,-0.0597,0.9182,,,,,
000592.SZ,20250930,20251031,2.1888,0.5362,8.2568,1.2923,,,38.3929,-66.953,0.0165,0.9929,,,,,
000592.SZ,20250630,20250830,1.5928,0.0947,7.5277,-0.1218,,,-30.7582,-90.5913,0.008,0.9845,,,,,
000592.SZ,20250331,20250430,0.916,0.2461,9.5991,2.6719,,,639.1782,744.1862,0.0023,0.979,,,,,
000592.SZ,20241231,20250425,-5.9199,-2.9656,11.1599,-8.1284,,,62.0526,-47.3653,-0.0609,0.9767,,,,,
000592.SZ,20240930,20241031,1.4727,1.3446,9.9927,3.5852,,,11.4881,158.5395,0.0117,1.049,,,,,
000592.SZ,20240630,20240831,2.1042,1.3761,10.9052,4.7824,,,108.2182,353.0062,0.0113,1.0776,,,,,
000592.SZ,20240331,20240430,-0.156,-0.0741,2.5953,-0.5363,,,73.8793,67.2869,-0.0004,1.0659,,,,,
000592.SZ,20231231,20240425,-13.906,-3.4572,6.6942,-11.365,,,-34.1175,65.7929,-0.1594,1.0663,,,,,
000592.SZ,20230930,20231031,1.1351,0.5096,7.2013,2.3168,,,82.0337,54.3603,0.0105,1.2361,,,,,
000592.SZ,20230630,20230831,0.882,0.2214,6.7061,1.7536,,,873.2278,828.1347,0.0054,1.2311,,,,,
000592.SZ,20230331,20230429,-0.5192,-0.1591,4.4759,-1.7339,,,-106.4904,-503.8977,-0.0016,1.224,,,,,
000592.SZ,20230331,20230429,-0.5192,-0.1591,4.4759,-1.7339,,,-106.4904,-503.8977,-0.0016,1.224,,,,,
000593.SZ,20251231,20260425,2.3688,2.7999,14.1665,1.3335,,,6.7697,29.8168,0.057,2.4209,,,,,
000593.SZ,20250930,20251031,3.8344,2.5518,11.921,2.0228,,,-41.4736,-35.4623,0.07,2.4381,,,,,
000593.SZ,20250630,20250816,5.7352,2.1605,11.2719,2.8451,,,-20.2478,-17.5941,0.07,2.4381,,,,,
000593.SZ,20250331,20250426,1.574,0.5197,8.9999,0.72,,,-76.1981,-72.785,0.009,2.3759,,,,,
000593.SZ,20241231,20250426,2.2455,2.8011,13.0227,1.1814,,,107.8927,113.9791,0.053,2.3668,,,,,
000593.SZ,20240930,20241026,6.5721,3.6529,12.9719,3.5209,,,-24.7675,-14.9632,0.119,2.4262,,,,,
000593.SZ,20240630,20240829,7.2492,2.6041,13.2747,3.9244,,,-10.4401,6.5351,0.087,2.4029,,,,,
000593.SZ,20240331,20240427,6.58,1.2732,13.3201,3.661,,,273.2623,288.5004,0.039,2.403,,,,,
000593.SZ,20231231,20240427,-24.7625,-8.5981,15.5071,-14.3085,,,-600.2489,-409.1365,-0.673,2.3637,,,,,
000593.SZ,20230930,20231031,6.6787,3.8576,15.3569,4.7002,,,66.3793,40.8709,0.157,3.194,,,,,
000593.SZ,20230630,20230818,6.2182,2.2881,14.7312,4.0707,,,86.7305,41.9775,0.096,3.1333,,,,,
000593.SZ,20230630,20230818,6.2182,2.2881,14.7312,4.0707,,,86.7305,41.9775,0.096,3.1333,,,,,
000593.SZ,20230331,20230428,1.3732,0.472,11.7072,0.5435,,,59.7893,-3.6314,0.011,3.0487,,,,,
000593.SZ,20230331,20230428,1.3732,0.472,11.7072,0.5435,,,59.7893,-3.6314,0.011,3.0487,,,,,
000596.SZ,20251231,20260429,14.28,11.577,79.256,19.3316,,,-35.6725,-34.9651,6.71,47.3897,,,,,
000596.SZ,20250930,20251031,21.0711,12.7745,79.8669,24.862,,,-16.5657,-18.482,7.49,48.1679,,,,,
000596.SZ,20250630,20250830,29.3984,12.0201,79.8735,27.216,,,2.4853,1.1207,6.93,47.6032,,,,,
000596.SZ,20250331,20250428,36.462,7.1923,79.684,26.1216,,,12.7797,12.5942,4.41,50.0592,,,,,
000596.SZ,20250331,20250428,36.462,7.1923,79.684,26.1216,,,12.7797,12.5942,4.41,50.0592,,,,,
000596.SZ,20241231,20250428,23.8933,19.5771,79.9047,24.2032,,,20.2234,23.353,10.44,46.6459,,,,,
000596.SZ,20240930,20241031,27.8673,17.3911,79.7082,25.6802,,,24.4938,27.6549,8.98,45.2035,,,,,
000596.SZ,20240930,20241031,27.8673,17.3911,79.7082,25.6802,,,24.4938,27.6549,8.98,45.2035,,,,,
000596.SZ,20240630,20240831,32.2998,13.0936,80.4091,26.6478,,,28.542,31.6419,6.76,42.9818,,,,,
000596.SZ,20240331,20240427,36.6448,7.2608,80.3496,25.6528,,,31.6067,33.0399,3.91,44.5978,,,,,
000596.SZ,20231231,20240427,22.9194,18.9114,79.0661,23.3355,,,46.0055,41.1029,8.68,40.7214,,,,,
000596.SZ,20230930,20231028,25.8963,15.7123,79.0389,24.5148,,,45.3712,43.7071,7.21,39.2355,,,,,
000596.SZ,20230630,20230831,29.0774,11.4893,78.8806,25.1474,,,44.8532,42.1694,5.26,37.296,,,,,
000596.SZ,20230630,20230831,29.0774,11.4893,78.8806,25.1474,,,44.8532,42.1694,5.26,37.296,,,,,
000596.SZ,20230331,20230429,32.5392,6.1912,79.6727,24.2559,,,42.8659,41.3895,2.97,37.9712,,,,,
000596.SZ,20230331,20230429,32.5392,6.1912,79.6727,24.2559,,,42.8659,41.3895,2.97,37.9712,,,,,
000597.SZ,20251231,20260403,4.7933,1.9298,37.2749,3.0789,,,-36.5447,-45.6329,0.18,3.8749,,,,,
000597.SZ,20250930,20251028,4.31,1.5075,35.0298,2.9398,,,-16.9571,-19.3749,0.1209,3.7585,,,,,
000597.SZ,20250630,20250827,4.8554,1.1022,34.7152,3.2254,,,-17.6207,-30.2465,0.09,3.7283,,,,,
000597.SZ,20250331,20250429,2.7208,0.3797,34.1131,1.8165,,,-36.9788,-35.6035,0.025,3.7491,,,,,
000597.SZ,20250331,20250429,2.7208,0.3797,34.1131,1.8165,,,-36.9788,-35.6035,0.025,3.7491,,,,,
000597.SZ,20241231,20250403,7.9506,3.5654,38.7347,5.6418,,,14.3364,15.9638,0.29,3.7237,,,,,
000597.SZ,20240930,20241024,5.4591,2.021,34.533,3.5877,,,-5.3742,7.2122,0.1455,3.6182,,,,,
000597.SZ,20240630,20240828,6.2618,1.5867,35.4432,4.0037,,,16.2532,46.0458,0.11,3.5187,,,,,
000597.SZ,20240331,20240426,4.5888,0.7037,38.1875,3.0811,,,-17.7248,10.0557,0.04,3.54,,,,,
000597.SZ,20231231,20240330,7.5089,2.8227,40.6758,4.5611,,,2.3428,-28.4525,0.25,3.4905,,,,,
000597.SZ,20230930,20231027,6.2388,1.6707,40.9359,3.6614,,,71.5169,37.8039,0.1532,3.3708,,,,,
000597.SZ,20230930,20231027,6.2388,1.6707,40.9359,3.6614,,,71.5169,37.8039,0.1532,3.3708,,,,,
000597.SZ,20230630,20230823,5.8674,0.9595,42.9606,3.2139,,,19.8015,31.7735,0.094,3.2325,,,,,
000597.SZ,20230331,20230428,6.0712,0.6866,43.9505,3.1127,,,2.5134,26.2204,0.049,3.2568,,,,,
000597.SZ,20230331,20230428,6.0712,0.6866,43.9505,3.1127,,,2.5134,26.2204,0.049,3.2568,,,,,
000598.SZ,20251231,20260428,10.5853,5.7381,44.1138,22.7033,,,0.4456,1.2706,0.6727,6.6096,,,,,
000598.SZ,20250930,20251029,12.4979,5.0228,47.8987,27.6783,,,8.4918,11.1253,0.5918,6.5278,,,,,
000598.SZ,20250630,20250828,10.5832,2.8952,45.6181,23.8239,,,5.0337,7.6715,0.327,6.2588,,,,,
000598.SZ,20250630,20250828,10.5832,2.8952,45.6181,23.8239,,,5.0337,7.6715,0.327,6.2588,,,,,
000598.SZ,20250331,20250429,11.0012,1.441,46.025,25.6873,,,11.1925,12.7859,0.1707,6.2897,,,,,
000598.SZ,20250331,20250429,11.0012,1.441,46.025,25.6873,,,11.1925,12.7859,0.1707,6.2897,,,,,
000598.SZ,20241231,20250418,11.4707,6.1011,41.4535,22.7087,,,8.2838,11.0809,0.6704,6.0849,,,,,
000598.SZ,20240930,20241025,12.5931,4.8781,44.7574,26.8684,,,9.1358,10.5934,0.5461,5.9597,,,,,
000598.SZ,20240630,20240828,11.0092,2.9416,43.0759,23.8417,,,9.5619,12.1693,0.3117,5.7196,,,,,
000598.SZ,20240331,20240426,10.8268,1.3899,43.8492,25.38,,,20.5541,21.2175,0.1539,5.7302,,,,,
000598.SZ,20231231,20240419,11.7335,5.9865,40.3492,23.366,,,13.9666,10.1705,0.6204,5.5747,,,,,
000598.SZ,20230930,20231027,12.9316,4.9196,43.1753,26.8106,,,8.3753,7.7717,0.5013,5.3415,,,,,
000598.SZ,20230630,20230824,11.2642,2.8837,41.6305,24.9866,,,1.0358,-0.0623,0.2847,5.1245,,,,,
000598.SZ,20230331,20230428,10.1236,1.3222,42.1757,24.5723,,,7.3697,9.7093,0.1276,5.0783,,,,,
000598.SZ,20230331,20230428,10.1236,1.3222,42.1757,24.5723,,,7.3697,9.7093,0.1276,5.0783,,,,,
000599.SZ,20251231,20260429,-25.7486,-2.325,5.7406,-7.6317,,,-1.0973,9.0235,-0.4404,1.4678,,,,,
000599.SZ,20250930,20251025,-23.8853,-1.6069,4.8793,-7.2757,,,-44.003,-22.0138,-0.32,1.6107,,,,,
000599.SZ,20250630,20250814,-24.874,-1.2095,4.6308,-7.932,,,-226.4003,-136.1683,-0.23,1.7161,,,,,
000599.SZ,20250630,20250814,-24.874,-1.2095,4.6308,-7.932,,,-226.4003,-136.1683,-0.23,1.7161,,,,,
000599.SZ,20250331,20250430,-27.0556,-0.7219,2.0741,-8.8432,,,-382.864,-177.8,-0.13,1.823,,,,,
000599.SZ,20241231,20250328,-19.0805,-2.3627,9.0687,-8.875,,,-102.0089,-76.729,-0.44,1.9532,,,,,
000599.SZ,20240930,20241031,-12.4817,-0.9276,9.6299,-6.2891,,,1.97,0.9657,-0.22,2.1228,,,,,
000599.SZ,20240630,20240815,-5.411,0.0033,11.0957,-3.438,,,56.5389,49.4555,-0.07,2.5545,,,,,
000599.SZ,20240331,20240430,-4.0688,0.0647,8.9518,-3.0899,,,78.5975,68.8369,-0.03,2.5871,,,,,
000599.SZ,20240331,20240430,-4.0688,0.0647,8.9518,-3.0899,,,78.5975,68.8369,-0.03,2.5871,,,,,
000599.SZ,20231231,20240329,-7.7805,-0.4228,8.6349,-5.043,,,70.7367,68.667,-0.22,2.6133,,,,,
000599.SZ,20230930,20231031,-10.8853,-0.7575,7.5501,-6.2522,,,59.766,57.3033,-0.23,2.6093,,,,,
000599.SZ,20230630,20230829,-11.4672,-0.6307,7.378,-6.8513,,,56.125,54.8288,-0.16,2.6803,,,,,
000599.SZ,20230331,20230429,-17.4416,-0.6914,2.9131,-10.7915,,,30.9552,31.2608,-0.12,2.7376,,,,,
000599.SZ,20230331,20230429,-17.4416,-0.6914,2.9131,-10.7915,,,30.9552,31.2608,-0.12,2.7376,,,,,
000600.SZ,20251231,20260429,16.1239,8.062,26.6476,12.7023,,,253.6646,315.3822,1.039,6.5756,,,,,
000600.SZ,20250930,20251031,18.1393,6.5323,27.3348,14.0677,,,231.7949,299.2056,0.877,6.534,,,,,
000600.SZ,20250630,20250816,15.8864,3.8743,23.4039,11.8249,,,157.9643,250.8924,0.497,6.1556,,,,,
000600.SZ,20250331,20250429,16.6204,1.8734,19.2373,9.5474,,,75.9367,94.3125,0.248,6.0343,,,,,
000600.SZ,20250331,20250429,16.6204,1.8734,19.2373,9.5474,,,75.9367,94.3125,0.248,6.0343,,,,,
000600.SZ,20241231,20250424,5.2252,3.6462,15.3501,2.9592,,,181.5939,276.1268,0.296,5.7723,,,,,
000600.SZ,20240930,20241026,5.7829,2.8163,15.2733,3.178,,,92.5193,205.974,0.242,5.6559,,,,,
000600.SZ,20240630,20240824,6.664,1.9401,13.8208,3.4142,,,295.5889,10819.4389,0.185,5.5962,,,,,
000600.SZ,20240331,20240426,10.0096,1.399,12.4535,4.639,,,278.3488,307.2373,0.14,5.6472,,,,,
000600.SZ,20231231,20240426,1.7007,2.3441,11.7962,0.9036,,,56.8204,32.571,0.093,5.5183,,,,,
000600.SZ,20230930,20231021,3.062,1.8778,11.1077,1.5299,,,-20.5696,-59.0497,0.126,5.5733,,,,,
000600.SZ,20230630,20230825,1.7202,0.9232,9.4619,0.2843,,,242.6547,92.8105,0.047,5.4959,,,,,
000600.SZ,20230331,20230427,-5.8192,-0.0676,6.2,-3.9587,,,-302.5734,-233.8903,-0.079,5.3794,,,,,
000600.SZ,20230331,20230427,-5.8192,-0.0676,6.2,-3.9587,,,-302.5734,-233.8903,-0.079,5.3794,,,,,
000601.SZ,20251231,20260424,2.5456,3.3421,14.7475,2.4319,,,39.7191,-5.5491,0.1,3.8625,,,,,
000601.SZ,20250930,20251030,5.4155,3.4428,16.9998,5.0578,,,-12.3371,-14.5283,0.1636,3.8756,,,,,
000601.SZ,20250630,20250805,4.5652,2.1333,16.022,4.5472,,,-42.4327,-38.9729,0.0907,3.7892,,,,,
000601.SZ,20250630,20250805,4.5652,2.1333,16.022,4.5472,,,-42.4327,-38.9729,0.0907,3.7892,,,,,
000601.SZ,20250331,20250428,1.7388,0.6755,11.6668,2.0779,,,-24.5918,-56.9301,0.0171,3.747,,,,,
000601.SZ,20241231,20250428,1.7856,3.5894,16.8573,2.0078,,,128.8304,166.1426,0.07,3.9873,,,,,
000601.SZ,20240930,20241031,5.9884,3.9908,20.5713,6.2391,,,201.3426,260.5896,0.1822,4.1484,,,,,
000601.SZ,20240630,20240810,7.631,2.975,22.1695,7.9657,,,297.6162,348.5147,0.1542,4.1185,,,,,
000601.SZ,20240331,20240429,2.2436,0.8618,15.0553,2.8423,,,174.4613,224.8658,0.0223,3.9858,,,,,
000601.SZ,20231231,20240427,-6.0273,-0.2732,7.891,-6.8625,,,-258.2476,-251.9767,-0.25,3.9629,,,,,
000601.SZ,20230930,20231020,1.9019,2.3465,16.1131,1.9498,,,-48.3931,-49.2068,0.0604,4.2687,,,,,
000601.SZ,20230630,20230805,1.8348,1.5362,16.7627,2.0099,,,-68.9831,-70.2846,0.0388,4.2461,,,,,
000601.SZ,20230331,20230429,-2.8568,0.2571,12.4636,-3.5624,,,-201.4812,-173.1318,-0.0299,4.1763,,,,,
000601.SZ,20230331,20230429,-2.8568,0.2571,12.4636,-3.5624,,,-201.4812,-173.1318,-0.0299,4.1763,,,,,
000603.SZ,20251231,20260429,16.2886,13.1321,57.6083,25.3708,,,36.5146,90.9469,0.77,5.0649,,,,,
000603.SZ,20250930,20251028,13.5844,8.5023,55.8872,23.83,,,61.967,71.1407,0.4676,4.7687,,,,,
000603.SZ,20250930,20251028,13.5844,8.5023,55.8872,23.83,,,61.967,71.1407,0.4676,4.7687,,,,,
000603.SZ,20250630,20250823,4.6158,2.9408,44.0189,11.3885,,,-15.0292,23.0432,0.1016,4.3935,,,,,
000603.SZ,20250331,20250430,1.0904,0.5786,28.9102,3.1536,,,194.3698,182.4481,0.012,4.3984,,,,,
000603.SZ,20241231,20250429,12.6449,9.8201,48.4912,23.5651,,,163.5606,75.4911,0.57,4.4106,,,,,
000603.SZ,20240930,20241031,8.3069,5.6084,43.4731,18.5291,,,48.7332,43.6768,0.2904,4.7375,,,,,
000603.SZ,20240630,20240831,5.2436,2.6286,35.284,12.5263,,,34.8993,31.5437,0.1201,4.5902,,,,,
000603.SZ,20240331,20240430,-1.1292,-0.1121,15.8246,-7.5875,,,-153.9834,-344.6388,-0.0128,4.4835,,,,,
000603.SZ,20240331,20240430,-1.1292,-0.1121,15.8246,-7.5875,,,-153.9834,-344.6388,nan,24.0411,,,,,
000603.SZ,20231231,20240427,4.8498,5.4288,31.9641,9.0353,,,-59.4117,-59.7895,0.21,4.5305,,,,,
000603.SZ,20230930,20231031,5.8584,4.6812,30.4911,12.2655,,,-39.1629,-37.3645,0.1941,4.5211,,,,,
000603.SZ,20230630,20230830,4.06,2.3009,30.5745,10.2274,,,-40.9737,-40.6543,0.0886,4.4175,,,,,
000603.SZ,20230331,20230429,2.1788,0.4088,26.5969,3.1349,,,-53.7389,-79.8449,0.0236,4.3386,,,,,
000603.SZ,20230331,20230429,2.1788,0.4088,26.5969,3.1349,,,-53.7389,-79.8449,0.0236,4.3386,,,,,
000605.SZ,20251231,20260429,0.4012,1.7356,20.8546,1.9493,,,-47.0131,-49.2318,0.0242,6.0276,,,,,
000605.SZ,20250930,20251028,0.8273,1.2868,22.3639,1.4621,,,9.1735,3.2267,0.0374,6.0412,,,,,
000605.SZ,20250630,20250830,1.3248,1.0274,22.1032,2.397,,,-13.7207,-25.5137,0.04,6.0437,,,,,
000605.SZ,20250331,20250425,3.3808,0.8336,19.1593,4.8049,,,1.2568,11.1437,0.0511,6.0749,,,,,
000605.SZ,20241231,20250425,0.7591,2.061,26.9304,1.8348,,,-20.031,26.8542,0.0456,6.0238,,,,,
000605.SZ,20240930,20241031,0.7613,1.4116,25.0948,1.4992,,,20.5165,-16.8309,0.0343,6.0124,,,,,
000605.SZ,20240630,20240830,1.5386,1.1323,24.9735,2.6214,,,35.972,-0.201,0.0463,6.0445,,,,,
000605.SZ,20240331,20240430,3.3336,0.8058,19.4288,4.3114,,,30.2732,13.7052,0.0505,6.12,,,,,
000605.SZ,20231231,20240430,0.9541,1.9806,24.8038,2.1595,,,22.9458,-6.6907,0.0571,5.9982,,,,,
000605.SZ,20231231,20240430,0.9541,1.9806,24.8038,2.1595,,,22.9458,-6.6907,0.0571,5.9982,,,,,
000605.SZ,20230930,20231031,0.6359,1.2556,22.4009,1.6045,,,-7.5893,30.598,0.0285,5.9695,,,,,
000605.SZ,20230630,20230831,1.1394,0.9977,21.614,2.7283,,,-24.97,4.1314,0.0341,5.9983,,,,,
000605.SZ,20230331,20230429,2.5916,0.6187,18.8278,4.2318,,,41.6761,1.9655,0.0388,6.0029,,,,,
000605.SZ,20230331,20230429,2.5916,0.6187,18.8278,4.2318,,,41.6761,1.9655,0.0388,6.0029,,,,,
000607.SZ,20251231,20260424,-25.3084,-10.6088,17.0599,-31.5003,,,-4201.4003,-17827.2176,-0.35,1.1989,,,,,
000607.SZ,20250930,20251031,-4.9045,-1.3487,14.9217,-8.501,,,-619.6302,-501.4284,-0.06,1.5232,,,,,
000607.SZ,20250630,20250823,-6.7288,-1.3294,12.1705,-12.0267,,,-343.4941,-282.5721,-0.05,1.5285,,,,,
000607.SZ,20250331,20250430,-9.5528,-1.0849,4.9746,-21.1606,,,-263.9677,-452.08,-0.0373,1.542,,,,,
000607.SZ,20250331,20250430,-9.5528,-1.0849,4.9746,-21.1606,,,-263.9677,-452.08,-0.0373,1.542,,,,,
000607.SZ,20241231,20250419,-0.5107,0.8826,22.0121,-0.5588,,,-109.4057,-101.8261,-0.01,1.5792,,,,,
000607.SZ,20240930,20241031,0.9091,1.2536,20.0614,1.5688,,,-75.063,-66.2701,0.01,1.5994,,,,,
000607.SZ,20240630,20240831,2.6586,1.2972,23.6693,3.8985,,,-61.3163,-48.596,0.0215,1.6084,,,,,
000607.SZ,20240331,20240424,-2.5368,-0.0878,18.5318,-2.9937,,,-386.2466,-1635.7095,-0.0102,1.6075,,,,,
000607.SZ,20231231,20240403,5.5012,2.961,20.7901,5.3948,,,4.3109,-1.6668,0.09,1.6216,,,,,
000607.SZ,20230930,20231031,4.0536,1.9713,18.7759,4.2775,,,-12.7156,-14.2033,0.05,1.5871,,,,,
000607.SZ,20230630,20230823,7.0756,2.0288,18.0555,7.7025,,,35.2124,32.1974,0.06,1.597,,,,,
000607.SZ,20230331,20230429,0.93,0.1304,15.8252,-0.3201,,,195.5653,-116.5565,0.0036,1.5408,,,,,
000607.SZ,20230331,20230429,0.93,0.1304,15.8252,-0.3201,,,195.5653,-116.5565,0.0036,1.5408,,,,,
000608.SZ,20251231,20260212,-9.9474,-3.045,29.642,-63.2445,,,-69.0131,-40.7363,-0.291,2.7701,,,,,
000608.SZ,20250930,20251031,-4.2348,0.3314,32.8934,-26.3583,,,-258.4256,-543.1745,-0.096,2.9706,,,,,
000608.SZ,20250630,20250830,-3.4238,0.4434,53.9061,-24.1345,,,-94.1977,-24.1223,-0.05,3.0254,,,,,
000608.SZ,20250331,20250429,-2.8196,0.3353,58.313,-16.1043,,,-23.345,-30.2069,-0.02,3.0586,,,,,
000608.SZ,20250331,20250429,-2.8196,0.3353,58.313,-16.1043,,,-23.345,-30.2069,-0.02,3.0586,,,,,
000608.SZ,20241231,20250419,-5.4491,-1.2626,44.107,-36.3236,,,43.1927,33.3885,-0.1638,3.0803,,,,,
000608.SZ,20240930,20241031,-1.1048,1.4348,60.3928,-1.854,,,37.7587,-408.5078,-0.027,3.232,,,,,
000608.SZ,20240630,20240824,-1.1816,0.5862,71.7982,-5.0449,,,35.175,-2662.6781,-0.02,3.2197,,,,,
000608.SZ,20240331,20240427,-2.4888,0.1563,70.992,-30.0536,,,-27.5286,-7825.8047,-0.02,3.2187,,,,,
000608.SZ,20231231,20240323,-9.1744,-4.3908,61.7709,-75.8164,,,38.8294,45.3759,-0.3131,3.2388,,,,,
000608.SZ,20231231,20240323,-9.1744,-4.3908,58.7424,-72.0994,,,38.8294,45.3759,-0.3131,3.2388,,,,,
000608.SZ,20230930,20231027,-2.0839,0.6922,60.551,-12.1592,,,-8091.2712,-103.8195,-0.06,3.4955,,,,,
000608.SZ,20230630,20230826,-1.653,0.4579,56.6139,-10.7505,,,33.6498,97.4274,-0.03,3.5341,,,,,
000608.SZ,20230331,20230427,-1.7612,0.2378,76.7328,-15.3204,,,-148.8721,-99.287,-0.02,3.5675,,,,,
000608.SZ,20230331,20230427,-1.7612,0.2378,72.9384,-14.5628,,,-148.8721,-99.287,-0.02,3.5675,,,,,
000612.SZ,20251231,20260314,15.9566,16.2822,22.4321,16.4916,,,81.9479,84.9899,0.898,6.0314,,,,,
000612.SZ,20250930,20251031,18.2609,13.806,20.9041,18.1855,,,71.5816,70.3202,0.76,5.8669,,,,,
000612.SZ,20250630,20250830,16.6664,8.1446,17.9878,16.1957,,,49.0562,46.3075,0.449,5.5575,,,,,
000612.SZ,20250331,20250429,10.2188,2.3937,11.4676,10.8857,,,14.6249,13.4942,0.135,5.3681,,,,,
000612.SZ,20250331,20250429,10.2188,2.3937,11.4676,10.8857,,,14.6249,13.4942,0.135,5.3681,,,,,
000612.SZ,20241231,20250329,9.782,8.7601,10.7065,9.1057,,,-0.7333,9.0829,0.494,5.2296,,,,,
000612.SZ,20240930,20241030,11.7549,8.0962,12.5818,11.0258,,,49.4133,61.7134,0.443,5.1803,,,,,
000612.SZ,20240630,20240830,12.1844,5.5306,13.1324,11.4454,,,172.5112,232.1257,0.302,5.0326,,,,,
000612.SZ,20240331,20240430,9.5852,2.0619,12.4607,10.6312,,,496.8674,5424.5408,0.118,4.9904,,,,,
000612.SZ,20231231,20240330,10.6885,9.1475,9.7473,9.5861,,,95.6729,242.5016,0.497,4.8663,,,,,
000612.SZ,20230930,20231027,8.6552,5.3984,8.3126,7.5795,,,0.3346,36.4628,0.296,4.6905,,,,,
000612.SZ,20230630,20230823,4.958,1.9248,3.7209,4.2792,,,-65.5556,-62.5322,0.111,4.4852,,,,,
000612.SZ,20230331,20230429,1.7776,0.1536,-4.557,2.1303,,,-88.3658,-98.6769,0.02,4.4624,,,,,
000612.SZ,20230331,20230429,1.7776,0.1536,-4.557,2.1303,,,-88.3658,-98.6769,0.02,4.4624,,,,,
000617.SZ,20251231,20260427,4.1689,0.9882,34.5016,993.5394,,,-7.5681,-18.2206,0.34,8.273,,,,,
000617.SZ,20250930,20251031,5.1597,0.8747,25.2951,1187.1044,,,-7.9473,-14.5245,0.32,8.2951,,,,,
000617.SZ,20250630,20250829,5.066,0.6114,22.4439,1246.7697,,,-14.7413,-18.2865,0.21,8.1692,,,,,
000617.SZ,20250331,20250430,4.9732,0.3114,0.5859,1215.8643,,,-26.5728,-23.5331,0.1,8.1004,,,,,
000617.SZ,20250331,20250430,4.9732,0.3114,0.5859,1215.8643,,,-26.5728,-23.5331,0.1,8.1004,,,,,
000617.SZ,20241231,20250403,4.6098,1.2559,22.048,1230.6264,,,-8.1381,-0.5803,0.37,8.0444,,,,,
000617.SZ,20240930,20241030,5.7281,1.0295,23.9717,1470.6976,,,-17.5505,-2.1266,0.34,8.0683,,,,,
000617.SZ,20240630,20240829,6.0104,0.7515,13.4583,1628.3309,,,-22.0656,-0.891,0.24,8.1084,,,,,
000617.SZ,20240331,20240430,6.8516,0.4135,-19.213,1886.2484,,,-21.0726,-2.1051,0.14,8.0394,,,,,
000617.SZ,20231231,20240329,5.0341,1.2869,23.9692,1438.5732,,,0.1643,3.24,0.39,7.9205,,,,,
000617.SZ,20230930,20231031,7.1715,1.0883,24.0914,1785.0228,,,5.9517,-5.2198,0.42,7.9282,,,,,
000617.SZ,20230630,20230831,8.0372,0.7958,13.5443,1893.5451,,,11.106,3.5705,0.31,7.8194,,,,,
000617.SZ,20230331,20230429,9.0512,0.4374,8.1167,2032.6963,,,27.1308,19.1379,0.17,7.7459,,,,,
000617.SZ,20230331,20230429,9.0512,0.4374,8.1167,2032.6963,,,27.1308,19.1379,0.17,7.7459,,,,,
000619.SZ,20251231,20260328,-3.3573,-1.0531,7.9734,-1.8967,,,19.1702,9.2403,-0.194,5.6867,,,,,
000619.SZ,20250930,20251029,-1.99,-0.2633,8.814,-1.005,,,-45.1895,-88.5099,-0.0869,5.7806,,,,,
000619.SZ,20250630,20250828,-2.253,-0.2453,7.996,-1.1927,,,-140.7497,-552.7842,-0.0657,5.8018,,,,,
000619.SZ,20250331,20250425,-3.8124,-0.3595,7.03,-2.5932,,,-58.9953,-115.8025,-0.0557,5.8119,,,,,
000619.SZ,20241231,20250329,-4.4216,-1.2605,7.9519,-2.1179,,,-469.4574,-1844.0925,-0.2437,5.8675,,,,,
000619.SZ,20240930,20241026,-1.4459,0.2184,8.2905,-0.588,,,-907.4639,-222.7687,-0.0611,6.0557,,,,,
